1950	3	13	-15.063	70.172	12.831	236.841	175.796	663.743	0.426	0.019	-10	-10	-120	-120
1950	3	14	-8.606	68.774	9.75	216.625	204.062	670.944	0.01	0.019	-10	-10	-120	-120
1950	3	15	-8.085	74.193	11.929	166.19	223.995	671.544	0	0.019	-10	-10	-120	-120
1950	3	16	-5.694	74.048	13.233	229.451	213.061	674.052	0	0.019	-10	-10	-120	-120
1950	3	17	-0.933	66.569	13.127	160.089	255.181	679.069	0.507	0.019	-10	-10	-120	-120
1950	3	18	-4.733	64.928	10.103	180.803	233.26	675.076	2.689	0.019	-10	-10	-120	-120
1950	3	19	-4.909	63.385	9.88	182.097	232.613	674.888	3.41	0.019	-10	-10	-120	-120
1950	3	20	-6.766	64.891	12.461	173.564	228.947	672.933	7.486	0.019	-10	-10	-120	-120
1950	3	21	-8.734	68.177	10.285	178.096	221.094	670.809	5.838	0.019	-10	-10	-120	-120
1950	3	22	-6.497	62.868	10.567	190.511	225.673	673.191	2.134	0.019	-10	-10	-120	-120
1950	3	23	-7.337	70.882	15.409	179.269	227.423	672.318	3.523	0.019	-10	-10	-120	-120
1950	3	24	-3.72	67.886	8.936	183.091	240.587	676.156	0.762	0.019	-10	-10	-120	-120
1950	3	25	-2.773	63.505	9.575	191.506	241.682	677.137	1.503	0.019	-10	-10	-120	-120
1950	3	26	-5.882	63.19	15.15	187.658	231.193	673.871	3.543	0.019	-10	-10	-120	-120
1950	3	27	-10.097	71.875	15.841	150.729	227.424	669.355	4.519	0.019	-10	-10	-120	-120
1950	3	28	-10.895	70.991	14.81	161.741	221.69	668.475	4.025	0.019	-10	-10	-120	-120
1950	3	29	-10.167	69.917	11.951	254.901	198.137	669.247	0.493	0.019	-10	-10	-120	-120
1950	3	30	-3.908	66.18	9.956	283.445	213.5	675.882	0.087	0.019	-10	-10	-120	-120
1950	3	31	-0.241	71.593	11.225	165.566	264.582	679.797	0.345	0.019	-10	-10	-120	-120
1950	4	1	0.284	70.792	11.942	184.328	261.69	680.326	3.565	0.019	-10	-10	-120	-120
1950	4	2	-1.643	70.168	14.98	132.812	268.748	678.353	19.639	0.019	-10	-10	-120	-120
1950	4	3	-7.832	62.987	7.455	199.266	224.496	671.782	24.933	0.019	-10	-10	-120	-120
1950	4	4	-12.803	64.793	3.833	219.09	202.352	666.312	5.691	0.019	-10	-10	-120	-120
1950	4	5	-7.004	67.286	6.908	304.359	201.126	672.543	0.36	0.019	-10	-10	-120	-120
1950	4	6	1.133	65.424	9.47	284.943	237.694	681.162	0	0.019	-10	-10	-120	-120
1950	4	7	2.948	65.41	8.84	218.382	265.878	682.997	1.076	0.019	-10	-10	-120	-120
1950	4	8	2.117	66.449	10.329	196.135	268.858	682.192	9.262	0.019	-10	-10	-120	-120
1950	4	9	-1.694	64.63	6.288	202.197	250.832	678.28	22.975	0.019	-10	-10	-120	-120
1950	4	10	-6.169	70.036	10.346	197.473	235.178	673.581	13.43	0.019	-10	-10	-120	-120
1950	4	11	-4.533	66.477	2.251	287.574	217.32	675.298	1.476	0.019	-10	-10	-120	-120
1950	4	12	-1.166	59.392	2.538	316.084	222.145	678.748	0	0.019	-10	-10	-120	-120
1950	4	13	1.322	59.785	5.07	319.709	232.432	681.279	0	0.019	-10	-10	-120	-120
1950	4	14	2.974	61.415	7.819	230.394	265.118	683.019	3.57	0.019	-10	-10	-120	-120
1950	4	15	-0.43	67.665	10.348	204.757	258.494	679.593	14.248	0.019	-10	-10	-120	-120
1950	4	16	-0.413	67.48	5.196	226.541	253.356	679.583	2.382	0.019	-10	-10	-120	-120
1950	4	17	1.37	60.549	11.208	232.988	258.306	681.396	0.655	0.019	-10	-10	-120	-120
1950	4	18	-3.097	58.063	7.229	240.984	237.798	676.774	2.483	0.019	-10	-10	-120	-120
1950	4	19	-6.196	63.062	5.7	246.528	225.814	673.483	0.456	0.019	-10	-10	-120	-120
1950	4	20	0.614	63.081	8.327	335.488	230.924	680.537	0.016	0.019	-10	-10	-120	-120
1950	4	21	5.754	62.74	10.743	306.745	260.38	685.815	0	0.042	-10	-10	-120	-120
1950	4	22	6.263	59.826	11.735	329.227	256.575	686.275	0.052	0.16	-10	-10	-120	-120
1950	4	23	3.608	59.649	11.047	231.609	270.735	683.667	0.637	0.147	-10	-10	-120	-120
1950	4	24	-3.349	56.551	12.972	253.789	235.78	676.492	1.901	0.019	-10	-10	-120	-120
1950	4	25	-5.542	65.865	7.934	255.075	229.153	674.164	0.924	0.019	-10	-10	-120	-120
1950	4	26	-1.815	66.518	9.01	194.112	258.774	678.167	1.548	0.019	-10	-10	-120	-120
1950	4	27	-2.867	65.425	5.733	239.215	243.704	677.037	30.771	0.055	-10	-10	-120	-120
1950	4	28	-3.811	66.295	6.976	177.961	254.88	676.084	109.279	0.195	-10	-10	-120	-120
1950	4	29	-9.47	71.356	5.408	205.512	226.828	670.03	52.604	0.019	-10	-10	-120	-120
1950	4	30	-7.263	67.959	1.09	248.468	225.501	672.37	5.593	0.019	-10	-10	-120	-120
1950	5	1	-2.125	62.511	6.066	261.547	242.415	677.764	3.733	0.019	-10	-10	-120	-120
1950	5	2	-1.85	70.591	9.481	216.315	255.415	678.124	9.007	0.019	-10	-10	-120	-120
1950	5	3	0.532	60.865	8.835	255.386	254.933	680.533	6.89	0.019	-10	-10	-120	-120
1950	5	4	-3.213	61.765	7.689	246.688	241.973	676.68	21.4	0.019	-10	-10	-120	-120
1950	5	5	-6.302	70.331	11.945	231.83	234.468	673.429	11.752	0.019	-10	-10	-120	-120
1950	5	6	-4.089	72.508	4.991	221.011	246.225	675.78	2.668	0.019	-10	-10	-120	-120
1950	5	7	-2.68	70.799	10.553	194.919	257.955	677.272	3.946	0.019	-10	-10	-120	-120
1950	5	8	-3.132	68.362	3.542	239.689	245.826	676.776	1.638	0.019	-10	-10	-120	-120
1950	5	9	-3.757	70.794	4.398	196.049	253.592	676.145	3.027	0.019	-10	-10	-120	-120
1950	5	10	-3.121	65.354	2.625	346.582	221.143	676.765	0.41	0.019	-10	-10	-120	-120
1950	5	11	-0.448	60.911	2.717	365.61	227.019	679.505	0	0.019	-10	-10	-120	-120
1950	5	12	1.174	61.55	4.616	364.754	234.368	681.172	0	0.019	-10	-10	-120	-120
1950	5	13	2.697	63.386	2.508	274.945	263.343	682.715	0.21	0.019	-10	-10	-120	-120
1950	5	14	3.772	66.29	2.676	261.983	271.831	683.832	2.007	0.315	-10	-10	-120	-120
1950	5	15	3.925	67.542	7.233	252.788	275.025	683.999	4.666	0.357	-10	-10	-120	-120
1950	5	16	4.36	64.52	5.241	350.191	253.493	684.421	0.626	0.57	-10	-10	-120	-120
1950	5	17	5.675	61.405	5.315	281.482	275.993	685.671	0.149	0.507	-10	-10	-120	-120
1950	5	18	4.85	59.323	11.806	271.675	273.569	684.885	0.642	0.588	-10	-10	-120	-120
1950	5	19	-0.315	61.408	8.677	282.236	249.413	679.643	0.203	0.019	-10	-10	-120	-120
1950	5	20	1.005	61.129	8.765	283.677	254.895	680.988	0.445	0.034	-10	-10	-120	-120
1950	5	21	3.674	60.426	4.57	383.193	243.541	683.662	0.061	0.659	-10	-10	-120	-120
1950	5	22	6.405	62.325	9.036	376.534	258.221	686.41	0	1.151	-10	-10	-120	-120
1950	5	23	7.779	61.644	10.43	280.34	287.329	687.768	3.027	1.622	-10	-10	-120	-120
1950	5	24	4.244	61.852	3.892	258.952	275.371	684.31	20.794	3.12	-10	-10	-120	-120
1950	5	25	-2.962	64.868	11.896	241.1	248.774	676.96	28.695	0.021	-10	-10	-120	-120
1950	5	26	-5.168	67.935	2.592	355.232	215.896	674.619	3.684	0.022	-10	-10	-120	-120
1950	5	27	-0.84	65.849	3.155	283.571	249.175	679.11	0.866	0.023	-10	-10	-120	-120
1950	5	28	1.688	64.4	6.687	269.986	262.582	681.727	3.764	0.024	-10	-10	-120	-120
1950	5	29	3.074	65.623	9.068	289.617	265.564	683.076	1.57	0.07	-10	-10	-120	-120
1950	5	30	5.843	61.99	10.539	353.511	261.692	685.896	0.15	1.547	-10	-10	-120	-120
1950	5	31	3.341	60.657	2.909	386.219	243.142	683.354	0	1.794	-10	-10	-120	-120
1950	6	1	4.728	57.302	4.985	294.652	270.043	684.705	0.543	1.042	-10	-10	-120	-120
1950	6	2	2.827	60.428	9.26	286.746	263.961	682.85	3.892	0.457	-10	-10	-120	-120
1950	6	3	-0.454	70.826	8.526	231.306	263.276	679.57	8.613	0.029	-10	-10	-120	-120
1950	6	4	3.354	66.113	4.153	291.007	267.321	683.36	1.695	0.178	-10	-10	-120	-120
1950	6	5	8.804	64.871	7.94	378.637	273.11	688.772	0.078	2.321	-10	-10	-120	-120
1950	6	6	10.956	60.949	10.674	368.868	283.942	690.867	0	3.274	-10	-10	-120	-120
1950	6	7	7.69	57.583	7.556	379.11	264.123	687.68	0	2.64	-10	-10	-120	-120
1950	6	8	1.3	65.21	15.752	352.934	243.839	681.341	0	0.298	-10	-10	-120	-120
1950	6	9	3.074	61.289	7.285	378.946	244.893	683.103	0	0.981	-10	-10	-120	-120
1950	6	10	6.434	58.443	6.996	399.97	255.354	686.36	0	1.737	-10	-10	-120	-120
1950	6	11	10.083	57.309	8.226	392.451	273.677	689.959	0	3.177	-10	-10	-120	-120
1950	6	12	9.045	57.641	10.524	387.244	269.514	688.981	0	3.064	-10	-10	-120	-120
1950	6	13	8.803	56.817	2.343	398.527	266.193	688.686	0	4.067	-10	-10	-120	-120
1950	6	14	9.565	56.955	8.016	391.055	271.197	689.467	0	3.489	-10	-10	-120	-120
1950	6	15	10.169	58.435	2.218	397.927	274.522	690.005	0	5.871	-10	-10	-120	-120
1950	6	16	10.213	61.016	8.477	353.973	284.189	690.165	0	6.834	-10	-10	-120	-120
1950	6	17	9.523	55.942	4.442	398.339	269.43	689.381	0	8.719	-10	-10	-120	-120
1950	6	18	8.366	59.702	5.234	381.887	268.764	688.339	0.035	8.19	-10	-10	-120	-120
1950	6	19	6.846	61.13	2.646	283.962	284.263	686.856	0.425	9.303	-10	-10	-120	-120
1950	6	20	6.282	61.481	2.109	291.065	280.387	686.28	0.97	11.916	-10	-10	-120	-120
1950	6	21	9.207	61.407	6.283	390.125	272.568	689.128	0.13	19.4	-10	-10	-120	-120
1950	6	22	10.495	63.568	11.33	349.179	288.048	690.446	0	25.42	-10	-10	-120	-120
1950	6	23	10.224	65.582	11.803	281.728	303.311	690.152	0.123	24.17	-10	-10	-120	-120
1950	6	24	11.655	61.531	11.093	270.812	311.165	691.541	1.697	27.75	-10	-10	-120	-120
1950	6	25	7.672	60.352	12.719	284.614	287.767	687.661	2.401	18.21	-10	-10	-120	-120
1950	6	26	8.256	57.924	3.938	397.558	264.548	688.16	0.309	21.46	-10	-10	-120	-120
1950	6	27	9.939	58.23	3.57	382.507	275.641	689.855	0	26.53	-10	-10	-120	-120
1950	6	28	9.065	60.895	6.027	381.796	272.834	689.013	0	22.7	-10	-10	-120	-120
1950	6	29	9.642	61.644	3.938	367.074	278.836	689.598	0	26.09	-10	-10	-120	-120
1950	6	30	10.206	61.936	3.099	289.015	300.308	690.1	1.225	24.01	-10	-10	-120	-120
1950	7	1	12.306	60.92	4.668	285.363	311.584	692.125	3.307	13.502	-10	-10	-120	-120
1950	7	2	10.869	62.761	2.61	265.731	308.401	690.796	0.99	5.139	-10	-10	-120	-120
1950	7	3	9.626	61.555	5.317	284.001	297.892	689.558	2.23	5.111	-10	-10	-120	-120
1950	7	4	9.672	61.876	2.558	278.048	299.341	689.618	4.508	5.38	-10	-10	-120	-120
1950	7	5	9.241	62.814	4.044	278.264	297.377	689.199	3.636	5.232	-10	-10	-120	-120
1950	7	6	10.747	62.252	0.835	283.779	303.964	690.633	0.53	5.064	-10	-10	-120	-120
1950	7	7	11.495	66.923	3.977	259.161	314.512	691.406	0.495	5	-10	-10	-120	-120
1950	7	8	11.081	69.525	3.803	213.747	322.384	691.042	2.842	5.043	-10	-10	-120	-120
1950	7	9	11.403	65.3	2.799	266.2	311.657	691.305	2.908	5.106	-10	-10	-120	-120
1950	7	10	13.378	62.108	5.376	273.873	319.496	693.168	0.971	5.02	-10	-10	-120	-120
1950	7	11	11.286	61.975	8.228	247.181	313.598	691.21	1.531	4.879	-10	-10	-120	-120
1950	7	12	7.733	60.601	5.964	367.447	267.677	687.732	0.206	4.582	-10	-10	-120	-120
1950	7	13	9.497	59.05	3.803	377.468	273.537	689.422	0	4.064	-10	-10	-120	-120
1950	7	14	10.964	60.436	8.81	368.106	283.577	690.859	0	3.512	-10	-10	-120	-120
1950	7	15	11.548	59.836	6.096	352.764	289.08	691.442	0	3.008	-10	-10	-120	-120
1950	7	16	9.757	60.089	4.747	275.777	298.34	689.694	0.403	2.575	-10	-10	-120	-120
1950	7	17	8.604	62.643	5.566	275.437	293.551	688.578	2.131	2.285	-10	-10	-120	-120
1950	7	18	8.705	64.383	3.237	253.509	299.004	688.714	2.213	2.043	-10	-10	-120	-120
1950	7	19	10.102	60.23	4.23	366.293	278.343	690.026	0.291	1.793	-10	-10	-120	-120
1950	7	20	10.971	58.935	3.487	359.277	283.22	690.873	0.002	1.497	-10	-10	-120	-120
1950	7	21	10.069	59.668	6.489	278.26	298.589	689.975	0.166	1.248	-10	-10	-120	-120
1950	7	22	9.834	59.746	3.806	275.259	297.852	689.757	1.59	1.057	-10	-10	-120	-120
1950	7	23	9.07	60.064	6.406	274.096	294.179	689.018	3.706	1.014	-10	-10	-120	-120
1950	7	24	8.673	60.53	4.124	274.505	292.161	688.628	1.11	0.876	-10	-10	-120	-120
1950	7	25	9.353	60.248	3.538	274.777	295.262	689.282	1.435	0.708	-10	-10	-120	-120
1950	7	26	10.06	59.231	2.294	273.779	298.428	689.965	0.429	0.602	-10	-10	-120	-120
1950	7	27	10.077	60.003	3.269	272.173	299.157	689.987	0.533	0.476	-10	-10	-120	-120
1950	7	28	11.477	55.996	4.943	263.956	306.489	691.355	0.404	0.374	-10	-10	-120	-120
1950	7	29	9.213	53.948	7.097	257.559	295.616	689.184	0.642	0.297	-10	-10	-120	-120
1950	7	30	6.169	52.594	4.773	267.171	278.476	686.183	0.129	0.25	-10	-10	-120	-120
1950	7	31	6.461	48.428	4.686	359.621	254.86	686.456	0.006	0.185	-10	-10	-120	-120
1950	8	1	8.204	48.168	5.767	364.432	261.828	688.134	0	0.135	-10	-10	-120	-120
1950	8	2	11.024	49.783	0.747	351.03	278.502	690.902	0	0.096	-10	-10	-120	-120
1950	8	3	11.771	49.773	5.012	331.697	286.356	691.659	0	0.07	-10	-10	-120	-120
1950	8	4	11.274	50.943	6.88	258.884	303.505	691.155	0.114	0.058	-10	-10	-120	-120
1950	8	5	11.28	51.573	5.92	256.073	304.338	691.166	0.506	0.052	-10	-10	-120	-120
1950	8	6	11.863	47.659	5.896	318.04	288.017	691.759	0.07	0.049	-10	-10	-120	-120
1950	8	7	11.295	46.832	3.176	346.784	278.009	691.151	0	0.049	-10	-10	-120	-120
1950	8	8	11.969	50.933	3.853	244.83	309.322	691.845	0.49	0.048	-10	-10	-120	-120
1950	8	9	11.542	49.687	3.962	254.12	304.124	691.405	2.118	0.048	-10	-10	-120	-120
1950	8	10	11.09	51.869	3.874	251.454	303.27	690.977	0.966	0.049	-10	-10	-120	-120
1950	8	11	10.521	54.715	3.49	221.277	308.21	690.486	0.175	0.047	-10	-10	-120	-120
1950	8	12	8.927	50.354	4.03	239.87	293.844	688.914	0.221	0.047	-10	-10	-120	-120
1950	8	13	7.99	44.742	3.487	337.701	260.945	687.957	0.03	0.047	-10	-10	-120	-120
1950	8	14	8.973	45.627	5.028	331.25	267.078	688.928	0	0.046	-10	-10	-120	-120
1950	8	15	11.147	49.011	2.842	253.439	300.741	690.982	0.971	0.048	-10	-10	-120	-120
1950	8	16	11.833	48.652	4.285	233.79	307.81	691.713	3.901	0.102	-10	-10	-120	-120
1950	8	17	10.219	42.889	3.736	336.857	268.561	690.078	0.538	0.064	-10	-10	-120	-120
1950	8	18	11.281	42.729	3.944	333.312	273.995	691.102	0	0.045	-10	-10	-120	-120
1950	8	19	8.78	48.748	6.805	239.68	290.482	688.747	0.096	0.045	-10	-10	-120	-120
1950	8	20	8.106	48.299	2.326	245.63	285.383	688.055	0.565	0.05	-10	-10	-120	-120
1950	8	21	8.601	48.127	0.096	242.127	288.184	688.547	0.7	0.055	-10	-10	-120	-120
1950	8	22	9.819	42.995	4.558	319.393	268.519	689.731	0.089	0.043	-10	-10	-120	-120
1950	8	23	11.025	39.881	8.808	324.397	271.54	690.847	0	0.043	-10	-10	-120	-120
1950	8	24	12.35	41.775	4.549	231.856	306.069	692.179	0.079	0.042	-10	-10	-120	-120
1950	8	25	10.917	44.795	6.438	214.777	304.162	690.85	0.983	0.042	-10	-10	-120	-120
1950	8	26	7.976	45.371	4.287	207.176	291.957	688.006	3.166	0.059	-10	-10	-120	-120
1950	8	27	8.07	40.67	0.139	233.327	283.507	688.025	1.535	0.084	-10	-10	-120	-120
1950	8	28	7.188	40.561	3.5	220.46	282.392	687.206	1.61	0.069	-10	-10	-120	-120
1950	8	29	7.461	35.606	2.279	310.131	254.065	687.413	0.207	0.041	-10	-10	-120	-120
1950	8	30	10.656	34.513	2.544	307.816	267.618	690.502	0	0.04	-10	-10	-120	-120
1950	8	31	12.434	34.09	2.8	302.517	276	692.217	0	0.04	-10	-10	-120	-120
1950	9	1	12.781	32.225	4.672	301.702	276.052	692.534	0	0.039	-10	-10	-120	-120
1950	9	2	12.547	30.262	3.849	300.254	273.876	692.305	0	0.038	-10	-10	-120	-120
1950	9	3	11.567	30.336	6.782	296.183	269.891	691.389	0	0.038	-10	-10	-120	-120
1950	9	4	11.726	29.256	9.604	299.565	268.651	691.48	0	0.037	-10	-10	-120	-120
1950	9	5	11.66	31.895	8.553	294.483	270.931	691.451	0	0.037	-10	-10	-120	-120
1950	9	6	11.811	37.283	4.507	214.653	300.383	691.635	0.044	0.036	-10	-10	-120	-120
1950	9	7	11.002	37.224	4.423	212.451	296.424	690.864	0.199	0.036	-10	-10	-120	-120
1950	9	8	9.606	40.801	7.692	211.705	291.407	689.515	1.541	0.046	-10	-10	-120	-120
1950	9	9	8.365	49.602	4.558	163.628	301.99	688.406	10.62	0.413	-10	-10	-120	-120
1950	9	10	3.638	55.94	4.708	146.235	286.238	683.736	22.005	1.214	-10	-10	-120	-120
1950	9	11	0.546	60.738	7.336	147.481	272.347	680.6	25.454	1.031	-10	-10	-120	-120
1950	9	12	0.212	61.978	3.566	159.271	267.019	680.249	12.431	0.406	-10	-10	-120	-120
1950	9	13	2.222	58.661	3.64	182.457	267.659	682.269	4.011	0.408	-10	-10	-120	-120
1950	9	14	3.605	57.616	6.037	182.047	273.181	683.664	9.914	1.159	-10	-10	-120	-120
1950	9	15	2.081	63.927	2.189	154.051	275.771	682.158	10.015	1.025	-10	-10	-120	-120
1950	9	16	3.307	60.999	5.783	171.247	274.795	683.375	4.561	0.797	-10	-10	-120	-120
1950	9	17	5.822	57.617	8.52	193.072	278.177	685.826	0.527	1.128	-10	-10	-120	-120
1950	9	18	7.234	58.014	5.879	181.297	287.978	687.259	0.935	0.06	-10	-10	-120	-120
1950	9	19	6.172	58.848	5.556	176.502	284.09	686.221	4.367	0.281	-10	-10	-120	-120
1950	9	20	3.269	65.851	6.612	144.543	282.11	683.362	7.474	0.647	-10	-10	-120	-120
1950	9	21	1.913	67.115	4.28	128.349	280.937	681.999	6.389	0.581	-10	-10	-120	-120
1950	9	22	2.835	58.292	2.552	184.73	263.99	682.844	1.122	0.165	-10	-10	-120	-120
1950	9	23	2.323	58.994	2.56	172.837	265.357	682.368	2.019	0.11	-10	-10	-120	-120
1950	9	24	2.133	58.738	4.03	174.282	263.323	682.165	2.434	0.156	-10	-10	-120	-120
1950	9	25	3.463	56.632	5.449	236.045	245.579	683.486	0.308	0.088	-10	-10	-120	-120
1950	9	26	5.46	58.28	10.828	227.055	257.394	685.499	0	0.042	-10	-10	-120	-120
1950	9	27	4.351	61.303	10.015	179.726	269.027	684.444	0	0.042	-10	-10	-120	-120
1950	9	28	2.242	59.589	6.154	177.881	260.251	682.214	0.131	0.047	-10	-10	-120	-120
1950	9	29	6.292	56.731	8.231	172.867	278.919	686.285	0.798	0.068	-10	-10	-120	-120
1950	9	30	5.453	57.299	5.039	164.495	277.33	685.495	3.891	0.206	-10	-10	-120	-120
1950	10	1	0.696	61.984	8.624	142.554	264.475	680.743	23.124	1.194	-10	-10	-120	-120
