1951., 2., 46.,  0.0067,  1.7738,  1.0000,  0.7660,  0.1926,  0.0000,  1.2118,    0.0000,  1
1951., 2., 47.,  0.0065,  1.7669,  1.0000,  0.7623,  0.1908,  0.0000,  1.2120,    0.0000,  1
1951., 2., 48.,  0.0058,  1.7553,  1.0000,  0.7591,  0.1886,  0.0000,  1.2122,    0.0000,  1
1951., 2., 49.,  0.0050,  1.7390,  1.0000,  0.7571,  0.1870,  0.0000,  1.2123,    0.0000,  1
1951., 2., 50.,  0.0051,  1.7265,  1.0000,  0.7559,  0.1883,  0.0000,  1.2125,    0.0000,  1
1951., 2., 51.,  0.0063,  1.7236,  1.0000,  0.7542,  0.1897,  0.0000,  1.2127,    0.0000,  1
1951., 2., 52.,  0.0070,  1.7241,  1.0000,  0.7506,  0.1884,  0.0000,  1.2129,    0.0000,  1
1951., 2., 53.,  0.0072,  1.7219,  1.0000,  0.7463,  0.1871,  0.0000,  1.2130,    0.0000,  1
1951., 2., 54.,  0.0073,  1.7195,  1.0000,  0.7417,  0.1849,  0.0000,  1.2132,    0.0000,  1
1951., 2., 55.,  0.0071,  1.7142,  1.0000,  0.7375,  0.1824,  0.0000,  1.2134,    0.0000,  1
1951., 2., 56.,  0.0065,  1.7054,  1.0000,  0.7346,  0.1805,  0.0000,  1.2136,    0.0000,  1
1951., 2., 57.,  0.0059,  1.6933,  1.0000,  0.7327,  0.1793,  0.0000,  1.2138,    0.0000,  1
1951., 2., 58.,  0.0058,  1.6834,  1.0000,  0.7312,  0.1815,  0.0000,  1.2139,    0.0000,  1
1951., 2., 59.,  0.0061,  1.6768,  1.0000,  0.7301,  0.1836,  0.0000,  1.2141,    0.0000,  1
1951., 3., 60.,  0.0061,  1.6705,  1.0000,  0.7305,  0.1837,  0.0000,  1.2143,    0.0000,  1
1951., 3., 61.,  0.0060,  1.6626,  1.0000,  0.7362,  0.1851,  0.0000,  1.2145,    0.0000,  1
1951., 3., 62.,  0.0058,  1.6544,  1.0000,  0.7424,  0.1867,  0.0000,  1.2146,    0.0000,  1
1951., 3., 63.,  0.0054,  1.6445,  1.0000,  0.7431,  0.1869,  0.0000,  1.2148,    0.0000,  1
1951., 3., 64.,  0.0057,  1.6371,  1.0000,  0.7439,  0.1871,  0.0000,  1.2150,    0.0000,  1
1951., 3., 65.,  0.0054,  1.6299,  1.0000,  0.7495,  0.1884,  0.0000,  1.2152,    0.0000,  1
1951., 3., 66.,  0.0060,  1.6241,  1.0000,  0.7566,  0.1902,  0.0000,  1.2153,    0.0000,  1
1951., 3., 67.,  0.0065,  1.6251,  1.0000,  0.7569,  0.1904,  0.0000,  1.2155,    0.0000,  1
1951., 3., 68.,  0.0058,  1.6161,  1.0000,  0.7526,  0.1884,  0.0000,  1.2157,    0.0000,  1
1951., 3., 69.,  0.0058,  1.6097,  1.0000,  0.7495,  0.1883,  0.0000,  1.2159,    0.0000,  1
1951., 3., 70.,  0.0060,  1.6038,  1.0000,  0.7493,  0.1884,  0.0000,  1.2161,    0.0000,  1
1951., 3., 71.,  0.0055,  1.5965,  1.0000,  0.7484,  0.1882,  0.0000,  1.2162,    0.0000,  1
1951., 3., 72.,  0.0052,  1.5857,  1.0000,  0.7474,  0.1880,  0.0000,  1.2164,    0.0000,  1
1951., 3., 73.,  0.0056,  1.5821,  1.0000,  0.7456,  0.1875,  0.0000,  1.2166,    0.0000,  1
1951., 3., 74.,  0.0057,  1.5768,  1.0000,  0.7429,  0.1868,  0.0000,  1.2168,    0.0000,  1
1951., 3., 75.,  0.0063,  1.5758,  1.0000,  0.7412,  0.1864,  0.0000,  1.2169,    0.0000,  1
1951., 3., 76.,  0.0061,  1.5714,  1.0000,  0.7406,  0.1863,  0.0000,  1.2171,    0.0000,  1
1951., 3., 77.,  0.0067,  1.5703,  1.0000,  0.7393,  0.1860,  0.0000,  1.2173,    0.0000,  1
1951., 3., 78.,  0.0075,  1.5755,  1.0000,  0.7355,  0.1850,  0.0000,  1.2175,    0.0000,  1
1951., 3., 79.,  0.0068,  1.5726,  1.0000,  0.7304,  0.1828,  0.0000,  1.2176,    0.0000,  1
1951., 3., 80.,  0.0067,  1.5683,  1.0000,  0.7252,  0.1804,  0.0000,  1.2178,    0.0000,  1
1951., 3., 81.,  0.0071,  1.5687,  1.0000,  0.7218,  0.1814,  0.0000,  1.2180,    0.0000,  1
1951., 3., 82.,  0.0080,  1.5728,  1.0000,  0.7195,  0.1810,  0.0000,  1.2182,    0.0000,  1
1951., 3., 83.,  0.0095,  1.5861,  1.0000,  0.7134,  0.1790,  0.0000,  1.2184,    0.0000,  1
1951., 3., 84.,  0.0103,  1.5998,  1.0000,  0.7053,  0.1762,  0.0000,  1.2185,    0.0000,  1
1951., 3., 85.,  0.0095,  1.6042,  1.0000,  0.6970,  0.1724,  0.0000,  1.2187,    0.0000,  1
1951., 3., 86.,  0.0084,  1.5980,  1.0000,  0.6913,  0.1721,  0.0000,  1.2189,    0.0000,  1
1951., 3., 87.,  0.0100,  1.6066,  1.0000,  0.6909,  0.1737,  0.0000,  1.2191,    0.0000,  1
1951., 3., 88.,  0.0102,  1.6172,  1.0000,  0.6887,  0.1732,  0.0000,  1.2192,    0.0000,  1
1951., 3., 89.,  0.0081,  1.6072,  1.0000,  0.6844,  0.1721,  0.0000,  1.2194,    0.0000,  1
1951., 3., 90.,  0.0093,  1.6091,  1.0000,  0.6843,  0.1721,  0.0000,  1.2196,    0.0000,  1
1951., 4., 91.,  0.0118,  1.6300,  1.0000,  0.6821,  0.1716,  0.0000,  1.2198,    0.0000,  1
1951., 4., 92.,  0.0112,  1.6408,  1.0000,  0.6750,  0.1698,  0.0000,  1.2199,    0.0000,  1
1951., 4., 93.,  0.0096,  1.6356,  1.0000,  0.6684,  0.1681,  0.0000,  1.2201,    0.0000,  1
1951., 4., 94.,  0.0089,  1.6305,  1.0000,  0.6646,  0.1671,  0.0000,  1.2203,    0.0000,  1
1951., 4., 95.,  0.0080,  1.6220,  1.0000,  0.6648,  0.1672,  0.0000,  1.2205,    0.0000,  1
1951., 4., 96.,  0.0084,  1.6187,  1.0000,  0.6680,  0.1680,  0.0000,  1.2207,    0.0000,  1
1951., 4., 97.,  0.0089,  1.6213,  1.0000,  0.6682,  0.1681,  0.0000,  1.2208,    0.0000,  1
1951., 4., 98.,  0.0089,  1.6207,  1.0000,  0.6674,  0.1678,  0.0000,  1.2210,    0.0000,  1
1951., 4., 99.,  0.0100,  1.6283,  1.0000,  0.6703,  0.1685,  0.0000,  1.2212,    0.0000,  1
1951., 4.,100.,  0.0095,  1.6306,  1.0000,  0.6809,  0.1712,  0.0000,  1.2214,    0.0000,  1
1951., 4.,101.,  0.0093,  1.6283,  1.0000,  0.6906,  0.1737,  0.0000,  1.2215,    0.0000,  1
1951., 4.,102.,  0.0115,  1.6430,  1.0000,  0.6881,  0.1731,  0.0000,  1.2217,    0.0000,  1
1951., 4.,103.,  0.0120,  1.6595,  1.0000,  0.6792,  0.1698,  0.0000,  1.2219,    0.0000,  1
1951., 4.,104.,  0.0104,  1.6559,  1.0000,  0.6713,  0.1675,  0.0000,  1.2221,    0.0000,  1
1951., 4.,105.,  0.0125,  1.6686,  1.0000,  0.6655,  0.1673,  0.0000,  1.2222,    0.0000,  1
1951., 4.,106.,  0.0134,  1.6901,  1.0000,  0.6576,  0.1653,  0.0000,  1.2224,    0.0000,  1
1951., 4.,107.,  0.0110,  1.6845,  1.0000,  0.6491,  0.1618,  0.0000,  1.2226,    0.0000,  1
1951., 4.,108.,  0.0107,  1.6825,  1.0000,  0.6410,  0.1591,  0.0000,  1.2228,    0.0000,  1
1951., 4.,109.,  0.0101,  1.6798,  1.0000,  0.6365,  0.1600,  0.0000,  1.2230,    0.0000,  1
1951., 4.,110.,  0.0101,  1.6767,  1.0000,  0.6424,  0.1615,  0.0000,  1.2231,    0.0000,  1
1951., 4.,111.,  0.0116,  1.6861,  1.0000,  0.6493,  0.1633,  0.0000,  1.2233,    0.0000,  1
1951., 4.,112.,  0.0119,  1.6961,  1.0000,  0.6477,  0.1629,  0.0000,  1.2237,    0.0000,  1
1951., 4.,113.,  0.0107,  1.6941,  1.0000,  0.6450,  0.1622,  0.0000,  1.2258,    0.0000,  1
1951., 4.,114.,  0.0106,  1.6917,  1.0000,  0.6573,  0.1652,  0.0000,  1.2260,    0.0000,  1
1951., 4.,115.,  0.0116,  1.6998,  1.0000,  0.6648,  0.1672,  0.0000,  1.2262,    0.0000,  1
1951., 4.,116.,  0.0115,  1.7043,  1.0000,  0.6597,  0.1659,  0.0000,  1.2264,    0.0000,  1
1951., 4.,117.,  0.0119,  1.7094,  1.0000,  0.6526,  0.1641,  0.0000,  1.2266,    0.0000,  1
1951., 4.,118.,  0.0126,  1.7197,  1.0000,  0.6438,  0.1606,  0.0000,  1.2271,    0.0000,  1
1951., 4.,119.,  0.0119,  1.7229,  1.0000,  0.6351,  0.1586,  0.0000,  1.2277,    0.0000,  1
1951., 4.,120.,  0.0106,  1.7163,  1.0000,  0.6349,  0.1596,  0.0000,  1.2279,    0.0000,  1
1951., 5.,121.,  0.0131,  1.7274,  1.0000,  0.6349,  0.1597,  0.0000,  1.2281,    0.0000,  1
1951., 5.,122.,  0.0172,  1.7676,  1.0000,  0.6264,  0.1573,  0.0000,  1.2283,    0.0000,  1
1951., 5.,123.,  0.0193,  1.8070,  1.0000,  0.6141,  0.1541,  0.0000,  1.2284,    0.0000,  1
1951., 5.,124.,  0.0338,  1.9205,  1.0000,  0.5973,  0.1501,  0.0000,  1.2294,    0.0000,  1
1951., 5.,125.,  0.0441,  2.0905,  1.0000,  0.5702,  0.1420,  0.0000,  1.2302,    0.0000,  1
1951., 5.,126.,  0.0261,  2.0781,  1.0000,  0.5495,  0.1341,  0.0000,  1.2304,    0.0000,  1
1951., 5.,127.,  0.0271,  2.0969,  1.0000,  0.5355,  0.1295,  0.0000,  1.2305,    0.0000,  1
1951., 5.,128.,  0.0264,  2.1190,  1.0000,  0.5223,  0.1256,  0.0000,  1.2307,    0.0000,  1
1951., 5.,129.,  0.0284,  2.1535,  1.0000,  0.5099,  0.1219,  0.0000,  1.2309,    0.0000,  1
1951., 5.,130.,  0.0320,  2.2138,  1.0000,  0.4964,  0.1204,  0.0000,  1.2322,    0.0000,  1
1951., 5.,131.,  0.0633,  2.4635,  1.0000,  0.4750,  0.1151,  0.0000,  1.2365,    0.0000,  1
1951., 5.,132.,  0.0595,  2.6386,  1.0000,  0.4469,  0.1045,  0.0000,  1.2406,    0.0000,  1
1951., 5.,133.,  0.0311,  2.5424,  1.0000,  0.4315,  0.1022,  0.0000,  1.2415,    0.0000,  1
1951., 5.,134.,  0.0297,  2.5208,  1.0000,  0.4236,  0.1062,  0.0000,  1.2431,    0.0000,  1
1951., 5.,135.,  0.0305,  2.5261,  1.0000,  0.4189,  0.1050,  0.0000,  1.2499,    0.0000,  1
1951., 5.,136.,  0.0556,  2.6982,  1.0000,  0.4050,  0.1004,  0.0000,  1.2897,    0.0000,  1
1951., 5.,137.,  0.0791,  3.0027,  1.0000,  0.3821,  0.0942,  0.0000,  1.3000,  236.1604,  1
1951., 5.,138.,  0.0919,  3.3893,  1.0000,  0.3541,  0.0863,  0.0000,  1.3000,  161.9809,  1
1951., 5.,139.,  0.0843,  3.5587,  1.0000,  0.3297,  0.0773,  0.0000,  1.3000,  185.8438,  1
1951., 5.,140.,  0.0726,  3.6441,  1.0000,  0.3092,  0.0698,  0.0000,  1.3000,  359.1625,  1
1951., 5.,141.,  0.0791,  3.7409,  1.0000,  0.2931,  0.0726,  0.0000,  1.3000,  574.8283,  1
1951., 5.,142.,  0.1252,  4.1737,  1.0000,  0.2698,  0.0639,  0.0000,  1.3000,  415.7535,  1
1951., 5.,143.,  0.1579,  4.6665,  1.0000,  0.2399,  0.0495,  0.0000,  1.3000,  470.3325,  1
1951., 5.,144.,  0.1546,  4.7546,  1.0000,  0.2112,  0.0297,  0.0000,  1.3000,  601.3199,  1
1951., 5.,145.,  0.1646,  4.8147,  1.0000,  0.1875,  0.0042,  0.7929,  1.3000,  678.6918,  1
1951., 5.,146.,  0.2112,  5.0970,  1.0000,  0.1541,  0.0000,  1.0694,  1.3000,  657.1792,  1
1951., 5.,147.,  0.2561,  5.3626,  1.0000,  0.1139,  0.0000,  1.2199,  1.3000,  698.5241,  1
1951., 5.,148.,  0.3589,  5.9116,  1.0000,  0.0693,  0.0000,  0.5502,  1.3000,  868.7184,  1
1951., 5.,149.,  0.9378,  6.6132,  0.8893,  0.0262,  0.0000, -0.1611,  1.3000, 1351.2554,  1
1951., 5.,150.,  5.8274,  8.0595,  0.0000,  0.0000,  0.0000,  2.2257,  1.3000, 1917.0837, 13
1951., 5.,151.,  6.3033,  7.6154,  0.0000,  0.0000,  0.0000,  7.2854,  1.3000, 2222.3364, 13
1951., 6.,152.,  3.1056,  3.9959,  0.0000,  0.0000,  0.0000,  8.3868,  1.3000,  794.5708, 13
1951., 6.,153.,  0.3580,  4.4200,  0.5096,  0.0086,  0.0008,  2.1593,  1.3000,  422.6531,  6
1951., 6.,154.,  0.2451,  5.0030,  1.0000,  0.0230,  0.0057,  0.0000,  1.3000,  424.9998,  1
1951., 6.,155.,  0.3424,  5.8203,  1.0000,  0.0184,  0.0046,  0.0000,  1.3000,  432.9160,  1
1951., 6.,156.,  1.0687,  7.0066,  0.3906,  0.0090,  0.0015,  0.6154,  1.3000,  587.7333, 10
1951., 6.,157.,  3.1104,  7.4799,  0.0000,  0.0000,  0.0000,  2.0176,  1.3000,  595.3113, 13
1951., 6.,158.,  4.3282,  7.1783,  0.0000,  0.0000,  0.0000,  2.9621,  1.3000,  629.8481, 13
1951., 6.,159.,  4.7226,  7.5484,  0.0000,  0.0000,  0.0000,  2.6718,  1.3000,  646.9856, 13
1951., 6.,160.,  5.0207,  7.8288,  0.0000,  0.0000,  0.0000,  2.8690,  1.3000,  714.1663, 13
1951., 6.,161.,  5.2452,  7.9574,  0.0000,  0.0000,  0.0000,  2.4638,  1.3000, 1629.8429, 13
1951., 6.,162.,  5.4730,  8.2721,  0.0000,  0.0000,  0.0000,  3.0573,  1.3000,  854.5325, 13
1951., 6.,163.,  5.7523,  8.5001,  0.0000,  0.0000,  0.0000,  3.1497,  1.3000,  817.3810, 13
1951., 6.,164.,  6.2602,  9.0035,  0.0000,  0.0000,  0.0000,  3.1938,  1.3000, 1389.9464, 13
1951., 6.,165.,  6.7493,  9.9364,  0.0000,  0.0000,  0.0000,  2.6338,  1.3000, 1189.9614, 13
1951., 6.,166.,  8.5950, 11.6958,  0.0000,  0.0000,  0.0000,  2.2833,  1.3000, 2032.2731,  2
1951., 6.,167.,  9.4681, 13.0090,  0.0000,  0.0000,  0.0000,  3.1346,  1.3000, 2082.3892, 13
1951., 6.,168., 10.0046, 13.3245,  0.0000,  0.0000,  0.0000,  4.1187,  1.3000, 2054.7886, 13
1951., 6.,169.,  9.9469, 13.1753,  0.0000,  0.0000,  0.0000,  4.1666,  1.3000, 1539.0516, 13
1951., 6.,170.,  9.9429, 13.2412,  0.0000,  0.0000,  0.0000,  4.3419,  1.3000, 1937.9805, 13
1951., 6.,171.,  9.4130, 12.2915,  0.0000,  0.0000,  0.0000,  3.9123,  1.3000, 1518.2726, 13
1951., 6.,172.,  8.8004, 11.6685,  0.0000,  0.0000,  0.0000,  3.6172,  1.3000, 1968.4891, 13
1951., 6.,173.,  8.2254, 11.1724,  0.0000,  0.0000,  0.0000,  3.4389,  1.3000, 1045.9006, 13
1951., 6.,174.,  7.7442, 10.0514,  0.0000,  0.0000,  0.0000,  5.0084,  1.3000, 1180.9084, 13
1951., 6.,175.,  8.0595,  9.4609,  0.0000,  0.0000,  0.0000,  5.4063,  1.3000, 1169.9363, 13
1951., 6.,176.,  8.3248, 11.1794,  0.0000,  0.0000,  0.0000,  3.7075,  1.3000, 1578.7550, 13
1951., 6.,177.,  8.5869, 11.9467,  0.0000,  0.0000,  0.0000,  3.9490,  1.3000, 1726.6390, 13
1951., 6.,178.,  8.7544, 12.3055,  0.0000,  0.0000,  0.0000,  4.0545,  1.3000, 1811.7642, 13
1951., 6.,179.,  8.3906, 11.4588,  0.0000,  0.0000,  0.0000,  5.2358,  1.3000, 1246.5819, 13
1951., 6.,180.,  7.3177, 10.3736,  0.0000,  0.0000,  0.0000,  4.8988,  1.3000, 1191.3530, 13
1951., 6.,181.,  7.2028, 10.3268,  0.0000,  0.0000,  0.0000,  2.6654,  1.3000,  971.1982, 13
1951., 7.,182.,  8.2803, 11.5094,  0.0000,  0.0000,  0.0000,  2.0576,  1.3000, 1408.7802,  1
1951., 7.,183.,  9.5782, 13.2424,  0.0000,  0.0000,  0.0000,  2.5527,  1.3000, 2228.5337, 13
1951., 7.,184., 10.5062, 13.4497,  0.0000,  0.0000,  0.0000,  5.0038,  1.3000, 2164.5171, 13
1951., 7.,185., 11.4699, 13.9692,  0.0000,  0.0000,  0.0000,  6.0043,  1.3000, 2184.1555, 13
1951., 7.,186., 11.7927, 15.5369,  0.0000,  0.0000,  0.0000,  5.0865,  1.3000, 2343.7461, 13
1951., 7.,187., 12.5729, 13.7535,  0.0000,  0.0000,  0.0000,  7.5335,  1.3000, 2401.2639, 13
1951., 7.,188., 12.7800, 13.9160,  0.0000,  0.0000,  0.0000,  9.6694,  1.3000, 2340.6736, 13
1951., 7.,189., 11.9844, 14.0668,  0.0000,  0.0000,  0.0000,  7.6270,  1.3000, 2190.9556, 13
1951., 7.,190., 10.8567, 12.7796,  0.0000,  0.0000,  0.0000,  7.2321,  1.3000, 1631.4762, 13
1951., 7.,191.,  9.9784, 10.8902,  0.0000,  0.0000,  0.0000,  8.0743,  1.3000, 1609.4701, 13
1951., 7.,192.,  9.8197, 10.8052,  0.0000,  0.0000,  0.0000,  6.6605,  1.3000, 1863.5658, 13
1951., 7.,193.,  9.6125, 12.7909,  0.0000,  0.0000,  0.0000,  3.7677,  1.3000, 1684.4840, 13
1951., 7.,194., 11.2982, 14.4357,  0.0000,  0.0000,  0.0000,  1.8806,  1.3000, 1354.2194,  1
1951., 7.,195., 13.1546, 15.3127,  0.0000,  0.0000,  0.0000,  1.9030,  1.3000,  403.7979,  1
1951., 7.,196., 13.4035, 15.6805,  0.0000,  0.0000,  0.0000,  2.6635,  1.3000,  368.1355, 13
1951., 7.,197., 13.5540, 15.8773,  0.0000,  0.0000,  0.0000,  2.1796,  1.3000,  386.7280, 13
1951., 7.,198., 14.6095, 17.1094,  0.0000,  0.0000,  0.0000,  2.0210,  1.3000,  385.5436, 13
1951., 7.,199., 14.7243, 17.8634,  0.0000,  0.0000,  0.0000,  4.7562,  1.3000,  320.8865, 13
1951., 7.,200., 14.9052, 15.9544,  0.0000,  0.0000,  0.0000,  6.2331,  1.3000,  295.1875, 13
1951., 7.,201., 14.3528, 16.2790,  0.0000,  0.0000,  0.0000,  6.1377,  1.3000,  343.6270, 13
1951., 7.,202., 12.9279, 15.3889,  0.0000,  0.0000,  0.0000,  4.4984,  1.3000,  435.8267, 13
1951., 7.,203., 12.0767, 15.3558,  0.0000,  0.0000,  0.0000,  5.0222,  1.3000,  319.0670, 13
1951., 7.,204., 11.8648, 15.6630,  0.0000,  0.0000,  0.0000,  4.4922,  1.3000,  260.0560, 13
1951., 7.,205., 12.5633, 15.8343,  0.0000,  0.0000,  0.0000,  3.1268,  1.3000,  237.5501, 13
1951., 7.,206., 13.3171, 16.0219,  0.0000,  0.0000,  0.0000,  2.4972,  1.3000,  205.6981, 13
1951., 7.,207., 13.9359, 16.5495,  0.0000,  0.0000,  0.0000,  2.9548,  1.3000,  172.3371, 13
1951., 7.,208., 14.3870, 16.8963,  0.0000,  0.0000,  0.0000,  2.8655,  1.3000,  253.4027, 13
1951., 7.,209., 14.6938, 17.1709,  0.0000,  0.0000,  0.0000,  3.9934,  1.3000,  371.1729, 13
1951., 7.,210., 14.1857, 16.7878,  0.0000,  0.0000,  0.0000,  4.7506,  1.3000,  161.9359, 13
1951., 7.,211., 14.1003, 16.6687,  0.0000,  0.0000,  0.0000,  3.7249,  1.3000,   68.5034, 13
1951., 7.,212., 14.4936, 16.9678,  0.0000,  0.0000,  0.0000,  2.8728,  1.3000,   71.6656, 13
1951., 8.,213., 14.7284, 17.1763,  0.0000,  0.0000,  0.0000,  4.5324,  1.3000,   49.9052, 13
1951., 8.,214., 13.9842, 15.0439,  0.0000,  0.0000,  0.0000,  7.1116,  1.2984,    0.0000, 13
1951., 8.,215., 13.2048, 13.9473,  0.0000,  0.0000,  0.0000,  7.8922,  1.3000,    8.7195, 13
1951., 8.,216., 12.5486, 13.2891,  0.0000,  0.0000,  0.0000,  7.6947,  1.3000,    0.2346, 13
1951., 8.,217., 12.1138, 13.6259,  0.0000,  0.0000,  0.0000,  5.7646,  1.2992,    0.0000, 13
1951., 8.,218., 11.8234, 14.3852,  0.0000,  0.0000,  0.0000,  3.8713,  1.3000,   17.6793, 13
1951., 8.,219., 11.5062, 14.0941,  0.0000,  0.0000,  0.0000,  3.7772,  1.3000,   46.0822, 13
1951., 8.,220., 10.9380, 13.6904,  0.0000,  0.0000,  0.0000,  4.0830,  1.2994,    0.0524, 13
1951., 8.,221., 10.0374, 12.8765,  0.0000,  0.0000,  0.0000,  4.3106,  1.2973,    0.0000, 13
1951., 8.,222.,  9.7814, 12.5552,  0.0000,  0.0000,  0.0000,  3.3927,  1.2956,    0.0000, 13
1951., 8.,223., 10.2044, 13.2298,  0.0000,  0.0000,  0.0000,  3.0325,  1.2941,    0.0000, 13
1951., 8.,224., 10.8670, 14.2730,  0.0000,  0.0000,  0.0000,  3.6184,  1.2916,    0.0000, 13
1951., 8.,225., 11.0295, 14.5072,  0.0000,  0.0000,  0.0000,  4.7138,  1.2876,    0.0000, 13
1951., 8.,226., 10.7466, 14.2559,  0.0000,  0.0000,  0.0000,  3.8376,  1.2844,    0.0000, 13
1951., 8.,227., 10.7158, 13.9258,  0.0000,  0.0000,  0.0000,  5.2232,  1.2796,    0.0000, 13
1951., 8.,228., 10.7060, 13.4906,  0.0000,  0.0000,  0.0000,  5.3426,  1.2745,    0.0000, 13
1951., 8.,229., 11.5608, 14.2898,  0.0000,  0.0000,  0.0000,  1.8507,  1.2729,    0.0000, 13
